observation_index,observation_time,quantile,cumulative_survival_weight,finite_log_weight,contract_id,method,replication
8,2.0082191780821916,0.01,0.0,-708.3964185322641,RC-A,M2,3
8,2.0082191780821916,0.05,0.0,-708.3964185322641,RC-A,M2,3
8,2.0082191780821916,0.25,0.0,-708.3964185322641,RC-A,M2,3
8,2.0082191780821916,0.5,0.0,-708.3964185322641,RC-A,M2,3
8,2.0082191780821916,0.75,0.0,-708.3964185322641,RC-A,M2,3
8,2.0082191780821916,0.95,0.6892216578002288,-0.3723035383172235,RC-A,M2,3
8,2.0082191780821916,0.99,0.9710475192197973,-0.029380755774171662,RC-A,M2,3
8,2.0082191780821916,1.0,0.9988992339014451,-0.0011013723865183943,RC-A,M2,3
1,0.26301369863013696,0.0,0.0,-708.3964185322641,RC-A,M2,4
1,0.26301369863013696,0.01,5.638379845483709e-17,-37.41448471555031,RC-A,M2,4
1,0.26301369863013696,0.05,0.891045026890403,-0.11536031791024473,RC-A,M2,4
1,0.26301369863013696,0.25,0.9979330965027849,-0.0020690424905884693,RC-A,M2,4
1,0.26301369863013696,0.5,0.9998818764632225,-0.00011813051399049125,RC-A,M2,4
1,0.26301369863013696,0.75,0.9999930960533215,-6.9039705108156794e-06,RC-A,M2,4
1,0.26301369863013696,0.95,0.9999998781480843,-1.2185192308168096e-07,RC-A,M2,4
1,0.26301369863013696,0.99,0.9999999918495082,-8.150491886889114e-09,RC-A,M2,4
1,0.26301369863013696,1.0,0.9999999994419292,-5.580708119404381e-10,RC-A,M2,4
2,0.5123287671232877,0.0,0.0,-708.3964185322641,RC-A,M2,4
2,0.5123287671232877,0.01,0.0,-708.3964185322641,RC-A,M2,4
2,0.5123287671232877,0.05,2.1342542900583534e-17,-38.3866613766939,RC-A,M2,4
2,0.5123287671232877,0.25,0.942138642207089,-0.059602852044114134,RC-A,M2,4
2,0.5123287671232877,0.5,0.9993824937303692,-0.000617697007080703,RC-A,M2,4
2,0.5123287671232877,0.75,0.9999881521899203,-1.1847880265505571e-05,RC-A,M2,4
2,0.5123287671232877,0.95,0.9999998696219712,-1.3037803734032368e-07,RC-A,M2,4
2,0.5123287671232877,0.99,0.9999999909117442,-9.088255884754852e-09,RC-A,M2,4
2,0.5123287671232877,1.0,0.9999999994419292,-5.580708119404381e-10,RC-A,M2,4
3,0.7616438356164383,0.0,0.0,-708.3964185322641,RC-A,M2,4
3,0.7616438356164383,0.01,0.0,-708.3964185322641,RC-A,M2,4
3,0.7616438356164383,0.05,0.0,-708.3964185322641,RC-A,M2,4
3,0.7616438356164383,0.25,0.05563561833915977,-2.8889316652226826,RC-A,M2,4
3,0.7616438356164383,0.5,0.8736960058179052,-0.13502278326012399,RC-A,M2,4
3,0.7616438356164383,0.75,0.9937011776373017,-0.006318743642068134,RC-A,M2,4
3,0.7616438356164383,0.95,0.9999408938636148,-5.910788357423604e-05,RC-A,M2,4
3,0.7616438356164383,0.99,0.9999941017465939,-5.898270833194786e-06,RC-A,M2,4
3,0.7616438356164383,1.0,0.9999994379166064,-5.620835515318374e-07,RC-A,M2,4
4,1.010958904109589,0.0,0.0,-708.3964185322641,RC-A,M2,4
4,1.010958904109589,0.01,0.0,-708.3964185322641,RC-A,M2,4
4,1.010958904109589,0.05,0.0,-708.3964185322641,RC-A,M2,4
4,1.010958904109589,0.25,0.0,-708.3964185322641,RC-A,M2,4
4,1.010958904109589,0.5,0.33768466565665506,-1.0856427608044374,RC-A,M2,4
4,1.010958904109589,0.75,0.9341685554754812,-0.0680983907875303,RC-A,M2,4
4,1.010958904109589,0.95,0.9990595956527353,-0.0009408471463650857,RC-A,M2,4
4,1.010958904109589,0.99,0.9999535877370307,-4.641334014937294e-05,RC-A,M2,4
4,1.010958904109589,1.0,0.9999911143013236,-8.8857381544474e-06,RC-A,M2,4
5,1.2602739726027397,0.0,0.0,-708.3964185322641,RC-A,M2,4
5,1.2602739726027397,0.01,0.0,-708.3964185322641,RC-A,M2,4
5,1.2602739726027397,0.05,0.0,-708.3964185322641,RC-A,M2,4
5,1.2602739726027397,0.25,0.0,-708.3964185322641,RC-A,M2,4
5,1.2602739726027397,0.5,3.481228501791241e-05,-10.301213041442239,RC-A,M2,4
5,1.2602739726027397,0.75,0.7473675458233695,-0.2912536113109784,RC-A,M2,4
5,1.2602739726027397,0.95,0.9939824640130727,-0.006035725653275818,RC-A,M2,4
5,1.2602739726027397,0.99,0.9995461894593156,-0.00045391408984521073,RC-A,M2,4
5,1.2602739726027397,1.0,0.9999858809877203,-1.411911195378459e-05,RC-A,M2,4
6,1.5095890410958903,0.0,0.0,-708.3964185322641,RC-A,M2,4
6,1.5095890410958903,0.01,0.0,-708.3964185322641,RC-A,M2,4
6,1.5095890410958903,0.05,0.0,-708.3964185322641,RC-A,M2,4
6,1.5095890410958903,0.25,0.0,-708.3964185322641,RC-A,M2,4
6,1.5095890410958903,0.5,0.0,-708.3964185322641,RC-A,M2,4
6,1.5095890410958903,0.75,0.2753037221809101,-1.2898855455550144,RC-A,M2,4
6,1.5095890410958903,0.95,0.964937515273225,-0.03569373120751311,RC-A,M2,4
6,1.5095890410958903,0.99,0.9975868556287532,-0.0024160633613525147,RC-A,M2,4
6,1.5095890410958903,1.0,0.999985880719318,-1.4119380359859768e-05,RC-A,M2,4
7,1.7589041095890412,0.0,0.0,-708.3964185322641,RC-A,M2,4
7,1.7589041095890412,0.01,0.0,-708.3964185322641,RC-A,M2,4
7,1.7589041095890412,0.05,0.0,-708.3964185322641,RC-A,M2,4
7,1.7589041095890412,0.25,0.0,-708.3964185322641,RC-A,M2,4
7,1.7589041095890412,0.5,0.0,-708.3964185322641,RC-A,M2,4
7,1.7589041095890412,0.75,0.03720324349992566,-3.293987985728503,RC-A,M2,4
7,1.7589041095890412,0.95,0.9020405062613668,-0.10310415478163136,RC-A,M2,4
7,1.7589041095890412,0.99,0.9910155254810987,-0.00902507839522998,RC-A,M2,4
7,1.7589041095890412,1.0,0.9985014146807352,-0.0014997093213267277,RC-A,M2,4
8,2.0082191780821916,0.0,0.0,-708.3964185322641,RC-A,M2,4
8,2.0082191780821916,0.01,0.0,-708.3964185322641,RC-A,M2,4
8,2.0082191780821916,0.05,0.0,-708.3964185322641,RC-A,M2,4
8,2.0082191780821916,0.25,0.0,-708.3964185322641,RC-A,M2,4
8,2.0082191780821916,0.5,0.0,-708.3964185322641,RC-A,M2,4
8,2.0082191780821916,0.75,6.410567287167274e-20,-45.119428331649345,RC-A,M2,4
8,2.0082191780821916,0.95,0.8171485276881698,-0.2019356490901362,RC-A,M2,4
8,2.0082191780821916,0.99,0.9814023458050087,-0.018775042110622742,RC-A,M2,4
8,2.0082191780821916,1.0,0.9975843272771319,-0.002418595167615491,RC-A,M2,4
1,0.26301369863013696,0.0,0.0,-708.3964185322641,RC-A,M2,5
1,0.26301369863013696,0.01,0.0,-708.3964185322641,RC-A,M2,5
1,0.26301369863013696,0.05,0.8815778309775901,-0.12604520888574744,RC-A,M2,5
1,0.26301369863013696,0.25,0.9973828314137609,-0.002620599359533529,RC-A,M2,5
1,0.26301369863013696,0.5,0.9998314091658435,-0.00016860504719041307,RC-A,M2,5
1,0.26301369863013696,0.75,0.9999904095824819,-9.590463506644542e-06,RC-A,M2,5
1,0.26301369863013696,0.95,0.9999998387216591,-1.6127835391531516e-07,RC-A,M2,5
1,0.26301369863013696,0.99,0.9999999924739136,-7.526086502353112e-09,RC-A,M2,5
1,0.26301369863013696,1.0,0.9999999999801992,-1.9800827644385702e-11,RC-A,M2,5
2,0.5123287671232877,0.0,0.0,-708.3964185322641,RC-A,M2,5
2,0.5123287671232877,0.01,0.0,-708.3964185322641,RC-A,M2,5
2,0.5123287671232877,0.05,0.0,-708.3964185322641,RC-A,M2,5
2,0.5123287671232877,0.25,0.9249366342561534,-0.07803004851301445,RC-A,M2,5
2,0.5123287671232877,0.5,0.9987620286135914,-0.001238738352328469,RC-A,M2,5
2,0.5123287671232877,0.75,0.9999809961258102,-1.9004054775961202e-05,RC-A,M2,5
2,0.5123287671232877,0.95,0.999999823454183,-1.765458326053218e-07,RC-A,M2,5
2,0.5123287671232877,0.99,0.9999999924739129,-7.526087142951797e-09,RC-A,M2,5
2,0.5123287671232877,1.0,0.9999999999801992,-1.9800827644385702e-11,RC-A,M2,5
3,0.7616438356164383,0.0,0.0,-708.3964185322641,RC-A,M2,5
3,0.7616438356164383,0.01,0.0,-708.3964185322641,RC-A,M2,5
3,0.7616438356164383,0.05,0.0,-708.3964185322641,RC-A,M2,5
3,0.7616438356164383,0.25,0.0038444787192307623,-5.56122732460825,RC-A,M2,5
3,0.7616438356164383,0.5,0.8332438987798951,-0.18242961823250725,RC-A,M2,5
3,0.7616438356164383,0.75,0.9943420839254203,-0.00567398272087581,RC-A,M2,5
3,0.7616438356164383,0.95,0.9999208281214204,-7.917501494444638e-05,RC-A,M2,5
3,0.7616438356164383,0.99,0.9999931153783207,-6.88464539650336e-06,RC-A,M2,5
3,0.7616438356164383,1.0,0.9999997768763239,-2.2312370100899423e-07,RC-A,M2,5
4,1.010958904109589,0.0,0.0,-708.3964185322641,RC-A,M2,5
4,1.010958904109589,0.01,0.0,-708.3964185322641,RC-A,M2,5
4,1.010958904109589,0.05,0.0,-708.3964185322641,RC-A,M2,5
4,1.010958904109589,0.25,0.0,-708.3964185322641,RC-A,M2,5
4,1.010958904109589,0.5,0.20181169592290393,-1.6004202147495419,RC-A,M2,5
4,1.010958904109589,0.75,0.9160793156193063,-0.08765238947463666,RC-A,M2,5
4,1.010958904109589,0.95,0.9989444705607923,-0.001056087692125418,RC-A,M2,5
4,1.010958904109589,0.99,0.9999299027002413,-7.009975669085122e-05,RC-A,M2,5
4,1.010958904109589,1.0,0.9999884859413416,-1.1514124945710855e-05,RC-A,M2,5
5,1.2602739726027397,0.0,0.0,-708.3964185322641,RC-A,M2,5
5,1.2602739726027397,0.01,0.0,-708.3964185322641,RC-A,M2,5
5,1.2602739726027397,0.05,0.0,-708.3964185322641,RC-A,M2,5
5,1.2602739726027397,0.25,0.0,-708.3964185322641,RC-A,M2,5
5,1.2602739726027397,0.5,1.2454212389417755e-19,-43.52964294966425,RC-A,M2,5
5,1.2602739726027397,0.75,0.5975423472394599,-0.5149352598953786,RC-A,M2,5
5,1.2602739726027397,0.95,0.9874591856878381,-0.012620122927490856,RC-A,M2,5
5,1.2602739726027397,0.99,0.9996216216701039,-0.00037844995187625826,RC-A,M2,5
5,1.2602739726027397,1.0,0.9999809372085535,-1.9062973143773075e-05,RC-A,M2,5
6,1.5095890410958903,0.0,0.0,-708.3964185322641,RC-A,M2,5
6,1.5095890410958903,0.01,0.0,-708.3964185322641,RC-A,M2,5
6,1.5095890410958903,0.05,0.0,-708.3964185322641,RC-A,M2,5
6,1.5095890410958903,0.25,0.0,-708.3964185322641,RC-A,M2,5
6,1.5095890410958903,0.5,0.0,-708.3964185322641,RC-A,M2,5
6,1.5095890410958903,0.75,0.16934586596848472,-1.7758121111855802,RC-A,M2,5
6,1.5095890410958903,0.95,0.9321612818335501,-0.07024979088224173,RC-A,M2,5
6,1.5095890410958903,0.99,0.9937091803770854,-0.006310696831545352,RC-A,M2,5
6,1.5095890410958903,1.0,0.9998703654241704,-0.0001296429791174537,RC-A,M2,5
7,1.7589041095890412,0.0,0.0,-708.3964185322641,RC-A,M2,5
7,1.7589041095890412,0.01,0.0,-708.3964185322641,RC-A,M2,5
7,1.7589041095890412,0.05,0.0,-708.3964185322641,RC-A,M2,5
7,1.7589041095890412,0.25,0.0,-708.3964185322641,RC-A,M2,5
7,1.7589041095890412,0.5,0.0,-708.3964185322641,RC-A,M2,5
7,1.7589041095890412,0.75,0.00013543132238550345,-8.907194057674898,RC-A,M2,5
7,1.7589041095890412,0.95,0.8463099778604608,-0.166870330907493,RC-A,M2,5
7,1.7589041095890412,0.99,0.9741060406373099,-0.02623715021299845,RC-A,M2,5
7,1.7589041095890412,1.0,0.9986294261858042,-0.001371513909564101,RC-A,M2,5
8,2.0082191780821916,0.0,0.0,-708.3964185322641,RC-A,M2,5
8,2.0082191780821916,0.01,0.0,-708.3964185322641,RC-A,M2,5
8,2.0082191780821916,0.05,0.0,-708.3964185322641,RC-A,M2,5
8,2.0082191780821916,0.25,0.0,-708.3964185322641,RC-A,M2,5
8,2.0082191780821916,0.5,0.0,-708.3964185322641,RC-A,M2,5
8,2.0082191780821916,0.75,0.0,-708.3964185322641,RC-A,M2,5
8,2.0082191780821916,0.95,0.7076610559713655,-0.3458174098287659,RC-A,M2,5
8,2.0082191780821916,0.99,0.9645790747241302,-0.036063464861559195,RC-A,M2,5
8,2.0082191780821916,1.0,0.9971922745767471,-0.00281167447791876,RC-A,M2,5
1,0.26301369863013696,0.0,0.0,-708.3964185322641,RC-A,M3,0
1,0.26301369863013696,0.01,2.509494348434947e-17,-38.25663336725716,RC-A,M3,0
1,0.26301369863013696,0.05,0.8271592632394292,-0.18975938411751295,RC-A,M3,0
1,0.26301369863013696,0.25,0.9974176976076676,-0.002585642288556474,RC-A,M3,0
1,0.26301369863013696,0.5,0.9998552363575355,-0.0001447741217808099,RC-A,M3,0
1,0.26301369863013696,0.75,0.9999920186830789,-7.981348772113344e-06,RC-A,M3,0
1,0.26301369863013696,0.95,0.9999998851069105,-1.1489309610943733e-07,RC-A,M3,0
1,0.26301369863013696,0.99,0.9999999932413648,-6.758635279849599e-09,RC-A,M3,0
1,0.26301369863013696,1.0,0.9999999999542045,-4.579547852150923e-11,RC-A,M3,0
2,0.5123287671232877,0.0,0.0,-708.3964185322641,RC-A,M3,0
2,0.5123287671232877,0.01,0.0,-708.3964185322641,RC-A,M3,0
2,0.5123287671232877,0.05,0.0,-708.3964185322641,RC-A,M3,0
2,0.5123287671232877,0.25,0.9454200493214893,-0.0561259569256648,RC-A,M3,0
2,0.5123287671232877,0.5,0.9991956409605629,-0.0008046827554931012,RC-A,M3,0
2,0.5123287671232877,0.75,0.999985820227995,-1.417987253906454e-05,RC-A,M3,0
2,0.5123287671232877,0.95,0.999999874718343,-1.2528166494091432e-07,RC-A,M3,0
2,0.5123287671232877,0.99,0.9999999931685529,-6.83144706916461e-09,RC-A,M3,0
2,0.5123287671232877,1.0,0.9999999999542045,-4.579547852150923e-11,RC-A,M3,0
3,0.7616438356164383,0.0,0.0,-708.3964185322641,RC-A,M3,0
3,0.7616438356164383,0.01,0.0,-708.3964185322641,RC-A,M3,0
3,0.7616438356164383,0.05,0.0,-708.3964185322641,RC-A,M3,0
3,0.7616438356164383,0.25,0.0019209627565371754,-6.254928782922869,RC-A,M3,0
3,0.7616438356164383,0.5,0.8759453205674999,-0.13245160943741346,RC-A,M3,0
3,0.7616438356164383,0.75,0.9943264036976048,-0.005689752287233422,RC-A,M3,0
3,0.7616438356164383,0.95,0.999951363853858,-4.863732891767173e-05,RC-A,M3,0
3,0.7616438356164383,0.99,0.9999971972034523,-2.802800475512153e-06,RC-A,M3,0
3,0.7616438356164383,1.0,0.9999997996278419,-2.0037217815683355e-07,RC-A,M3,0
4,1.010958904109589,0.0,0.0,-708.3964185322641,RC-A,M3,0
4,1.010958904109589,0.01,0.0,-708.3964185322641,RC-A,M3,0
4,1.010958904109589,0.05,0.0,-708.3964185322641,RC-A,M3,0
4,1.010958904109589,0.25,0.0,-708.3964185322641,RC-A,M3,0
4,1.010958904109589,0.5,0.25826181151737626,-1.3537814352717434,RC-A,M3,0
4,1.010958904109589,0.75,0.9317280812745695,-0.07071426515536414,RC-A,M3,0
4,1.010958904109589,0.95,0.9983534186813823,-0.0016479384331530243,RC-A,M3,0
4,1.010958904109589,0.99,0.9998698460790135,-0.00013016239502062913,RC-A,M3,0
4,1.010958904109589,1.0,0.9999893859775838,-1.0614078745385265e-05,RC-A,M3,0
5,1.2602739726027397,0.0,0.0,-708.3964185322641,RC-A,M3,0
5,1.2602739726027397,0.01,0.0,-708.3964185322641,RC-A,M3,0
5,1.2602739726027397,0.05,0.0,-708.3964185322641,RC-A,M3,0
5,1.2602739726027397,0.25,0.0,-708.3964185322641,RC-A,M3,0
5,1.2602739726027397,0.5,4.164619293750828e-34,-76.94470297418212,RC-A,M3,0
5,1.2602739726027397,0.75,0.6888506452281076,-0.37273102580795225,RC-A,M3,0
5,1.2602739726027397,0.95,0.9891926719653663,-0.010866151455066666,RC-A,M3,0
5,1.2602739726027397,0.99,0.9984325064342895,-0.0015687234644362789,RC-A,M3,0
5,1.2602739726027397,1.0,0.9999164662899923,-8.353719914229495e-05,RC-A,M3,0
6,1.5095890410958903,0.0,0.0,-708.3964185322641,RC-A,M3,0
6,1.5095890410958903,0.01,0.0,-708.3964185322641,RC-A,M3,0
6,1.5095890410958903,0.05,0.0,-708.3964185322641,RC-A,M3,0
6,1.5095890410958903,0.25,0.0,-708.3964185322641,RC-A,M3,0
6,1.5095890410958903,0.5,0.0,-708.3964185322641,RC-A,M3,0
6,1.5095890410958903,0.75,0.23754208427516738,-1.4374104742568927,RC-A,M3,0
6,1.5095890410958903,0.95,0.9646195940975317,-0.036021668878314775,RC-A,M3,0
6,1.5095890410958903,0.99,0.9926895423723177,-0.007337313303725903,RC-A,M3,0
6,1.5095890410958903,1.0,0.9984451038526309,-0.001556106252938758,RC-A,M3,0
7,1.7589041095890412,0.0,0.0,-708.3964185322641,RC-A,M3,0
7,1.7589041095890412,0.01,0.0,-708.3964185322641,RC-A,M3,0
7,1.7589041095890412,0.05,0.0,-708.3964185322641,RC-A,M3,0
7,1.7589041095890412,0.25,0.0,-708.3964185322641,RC-A,M3,0
7,1.7589041095890412,0.5,0.0,-708.3964185322641,RC-A,M3,0
7,1.7589041095890412,0.75,0.00011184037643239807,-9.111599785348657,RC-A,M3,0
7,1.7589041095890412,0.95,0.8835769614641893,-0.12377755847405496,RC-A,M3,0
7,1.7589041095890412,0.99,0.9833514621653083,-0.016788683996563816,RC-A,M3,0
7,1.7589041095890412,1.0,0.9968575699540079,-0.00314737784742126,RC-A,M3,0
8,2.0082191780821916,0.0,0.0,-708.3964185322641,RC-A,M3,0
8,2.0082191780821916,0.01,0.0,-708.3964185322641,RC-A,M3,0
8,2.0082191780821916,0.05,0.0,-708.3964185322641,RC-A,M3,0
8,2.0082191780821916,0.25,0.0,-708.3964185322641,RC-A,M3,0
8,2.0082191780821916,0.5,0.0,-708.3964185322641,RC-A,M3,0
8,2.0082191780821916,0.75,0.0,-708.3964185322641,RC-A,M3,0
8,2.0082191780821916,0.95,0.7400479983629064,-0.30104313753917183,RC-A,M3,0
8,2.0082191780821916,0.99,0.9758968103445804,-0.024399420535839624,RC-A,M3,0
8,2.0082191780821916,1.0,0.9968491411485649,-0.0031558332590382833,RC-A,M3,0
1,0.26301369863013696,0.0,0.0,-708.3964185322641,RC-A,M3,1
1,0.26301369863013696,0.01,1.6722734308416397e-17,-38.85783094219054,RC-A,M3,1
1,0.26301369863013696,0.05,0.8480347193479149,-0.16483469730292272,RC-A,M3,1
1,0.26301369863013696,0.25,0.9974795983710031,-0.0025235831896144737,RC-A,M3,1
1,0.26301369863013696,0.5,0.9998600664390027,-0.00013994335283020425,RC-A,M3,1
1,0.26301369863013696,0.75,0.999991980702092,-8.019330062795696e-06,RC-A,M3,1
1,0.26301369863013696,0.95,0.9999998743838179,-1.2561618999071708e-07,RC-A,M3,1
1,0.26301369863013696,0.99,0.9999999929355347,-7.064465356730729e-09,RC-A,M3,1
1,0.26301369863013696,1.0,0.9999999999529021,-4.70978811517575e-11,RC-A,M3,1
2,0.5123287671232877,0.0,0.0,-708.3964185322641,RC-A,M3,1
2,0.5123287671232877,0.01,0.0,-708.3964185322641,RC-A,M3,1
2,0.5123287671232877,0.05,0.0,-708.3964185322641,RC-A,M3,1
2,0.5123287671232877,0.25,0.9289474314789704,-0.07370313244076823,RC-A,M3,1
2,0.5123287671232877,0.5,0.9991028685215456,-0.000897534174151845,RC-A,M3,1
2,0.5123287671232877,0.75,0.9999868975369974,-1.3102548840721061e-05,RC-A,M3,1
2,0.5123287671232877,0.95,0.9999998537865188,-1.462134918941652e-07,RC-A,M3,1
2,0.5123287671232877,0.99,0.9999999921326237,-7.867376366924087e-09,RC-A,M3,1
2,0.5123287671232877,1.0,0.9999999999529021,-4.70978811517575e-11,RC-A,M3,1
3,0.7616438356164383,0.0,0.0,-708.3964185322641,RC-A,M3,1
3,0.7616438356164383,0.01,0.0,-708.3964185322641,RC-A,M3,1
3,0.7616438356164383,0.05,0.0,-708.3964185322641,RC-A,M3,1
3,0.7616438356164383,0.25,0.008937251348838144,-4.7177443053875585,RC-A,M3,1
3,0.7616438356164383,0.5,0.8672963598857455,-0.14237467635590448,RC-A,M3,1
3,0.7616438356164383,0.75,0.9952423769270242,-0.004768976628757675,RC-A,M3,1
3,0.7616438356164383,0.95,0.9999285654562237,-7.143709902969148e-05,RC-A,M3,1
3,0.7616438356164383,0.99,0.9999960307882292,-3.969219649143026e-06,RC-A,M3,1
3,0.7616438356164383,1.0,0.9999997871877626,-2.1281225996773032e-07,RC-A,M3,1
4,1.010958904109589,0.0,0.0,-708.3964185322641,RC-A,M3,1
4,1.010958904109589,0.01,0.0,-708.3964185322641,RC-A,M3,1
4,1.010958904109589,0.05,0.0,-708.3964185322641,RC-A,M3,1
4,1.010958904109589,0.25,0.0,-708.3964185322641,RC-A,M3,1
4,1.010958904109589,0.5,0.24155115092062,-1.4206740232627064,RC-A,M3,1
4,1.010958904109589,0.75,0.9425105426782079,-0.05920817686922332,RC-A,M3,1
4,1.010958904109589,0.95,0.9990195568475368,-0.0009809241656054716,RC-A,M3,1
4,1.010958904109589,0.99,0.9999406531968297,-5.9348564740753946e-05,RC-A,M3,1
4,1.010958904109589,1.0,0.9999971622825821,-2.837721444274939e-06,RC-A,M3,1
5,1.2602739726027397,0.0,0.0,-708.3964185322641,RC-A,M3,1
5,1.2602739726027397,0.01,0.0,-708.3964185322641,RC-A,M3,1
5,1.2602739726027397,0.05,0.0,-708.3964185322641,RC-A,M3,1
5,1.2602739726027397,0.25,0.0,-708.3964185322641,RC-A,M3,1
5,1.2602739726027397,0.5,6.40036726084666e-33,-74.13075660918975,RC-A,M3,1
5,1.2602739726027397,0.75,0.668383688570467,-0.4028929140149979,RC-A,M3,1
5,1.2602739726027397,0.95,0.9872104934372163,-0.012871997426709138,RC-A,M3,1
5,1.2602739726027397,0.99,0.9989925655208584,-0.0010079423592836308,RC-A,M3,1
5,1.2602739726027397,1.0,0.9999887193047379,-1.1280758889692795e-05,RC-A,M3,1
6,1.5095890410958903,0.0,0.0,-708.3964185322641,RC-A,M3,1
6,1.5095890410958903,0.01,0.0,-708.3964185322641,RC-A,M3,1
6,1.5095890410958903,0.05,0.0,-708.3964185322641,RC-A,M3,1
6,1.5095890410958903,0.25,0.0,-708.3964185322641,RC-A,M3,1
6,1.5095890410958903,0.5,0.0,-708.3964185322641,RC-A,M3,1
6,1.5095890410958903,0.75,0.2555266121274451,-1.364433159799939,RC-A,M3,1
6,1.5095890410958903,0.95,0.960800731950067,-0.03998836478544767,RC-A,M3,1
6,1.5095890410958903,0.99,0.9963199046825558,-0.0036869223904046383,RC-A,M3,1
6,1.5095890410958903,1.0,0.9998844609221442,-0.00011554575300909845,RC-A,M3,1
7,1.7589041095890412,0.0,0.0,-708.3964185322641,RC-A,M3,1
7,1.7589041095890412,0.01,0.0,-708.3964185322641,RC-A,M3,1
7,1.7589041095890412,0.05,0.0,-708.3964185322641,RC-A,M3,1
7,1.7589041095890412,0.25,0.0,-708.3964185322641,RC-A,M3,1
7,1.7589041095890412,0.5,0.0,-708.3964185322641,RC-A,M3,1
7,1.7589041095890412,0.75,2.229562732367487e-05,-11.218186891159801,RC-A,M3,1
7,1.7589041095890412,0.95,0.8767868757174379,-0.13150546143003727,RC-A,M3,1
7,1.7589041095890412,0.99,0.9832384781898235,-0.016904035422945964,RC-A,M3,1
7,1.7589041095890412,1.0,0.9998841087469766,-0.00011589796893338023,RC-A,M3,1
8,2.0082191780821916,0.0,0.0,-708.3964185322641,RC-A,M3,1
8,2.0082191780821916,0.01,0.0,-708.3964185322641,RC-A,M3,1
8,2.0082191780821916,0.05,0.0,-708.3964185322641,RC-A,M3,1
8,2.0082191780821916,0.25,0.0,-708.3964185322641,RC-A,M3,1
8,2.0082191780821916,0.5,0.0,-708.3964185322641,RC-A,M3,1
8,2.0082191780821916,0.75,0.0,-708.3964185322641,RC-A,M3,1
8,2.0082191780821916,0.95,0.6775164134298342,-0.38932150005703736,RC-A,M3,1
8,2.0082191780821916,0.99,0.9325810026499957,-0.06980706076648555,RC-A,M3,1
8,2.0082191780821916,1.0,0.9977314410279929,-0.002271136050151994,RC-A,M3,1
1,0.26301369863013696,0.0,0.0,-708.3964185322641,RC-A,M3,2
1,0.26301369863013696,0.01,0.0,-708.3964185322641,RC-A,M3,2
1,0.26301369863013696,0.05,0.8497577423150616,-0.1628040586330799,RC-A,M3,2
1,0.26301369863013696,0.25,0.9975509093635888,-0.0024520945649256906,RC-A,M3,2
1,0.26301369863013696,0.5,0.9998616148076797,-0.0001383947684345685,RC-A,M3,2
1,0.26301369863013696,0.75,0.9999922195840343,-7.780446233384872e-06,RC-A,M3,2
1,0.26301369863013696,0.95,0.9999998795081597,-1.2049184755961828e-07,RC-A,M3,2
1,0.26301369863013696,0.99,0.9999999921679908,-7.832009237412542e-09,RC-A,M3,2
1,0.26301369863013696,1.0,0.9999999999544684,-4.553157850854378e-11,RC-A,M3,2
2,0.5123287671232877,0.0,0.0,-708.3964185322641,RC-A,M3,2
2,0.5123287671232877,0.01,0.0,-708.3964185322641,RC-A,M3,2
2,0.5123287671232877,0.05,0.0,-708.3964185322641,RC-A,M3,2
2,0.5123287671232877,0.25,0.9379541320409831,-0.06405426354299507,RC-A,M3,2
2,0.5123287671232877,0.5,0.9991186610975611,-0.0008817275132441723,RC-A,M3,2
2,0.5123287671232877,0.75,0.9999851816737171,-1.4818436075386243e-05,RC-A,M3,2
2,0.5123287671232877,0.95,0.9999998565124162,-1.4348759412898e-07,RC-A,M3,2
2,0.5123287671232877,0.99,0.9999999921679908,-7.832009237412542e-09,RC-A,M3,2
2,0.5123287671232877,1.0,0.9999999999544684,-4.553157850854378e-11,RC-A,M3,2
3,0.7616438356164383,0.0,0.0,-708.3964185322641,RC-A,M3,2
3,0.7616438356164383,0.01,0.0,-708.3964185322641,RC-A,M3,2
3,0.7616438356164383,0.05,0.0,-708.3964185322641,RC-A,M3,2
3,0.7616438356164383,0.25,0.0019936090040612578,-6.23447613310084,RC-A,M3,2
3,0.7616438356164383,0.5,0.8559999132204005,-0.15548512791998761,RC-A,M3,2
3,0.7616438356164383,0.75,0.9940514636304103,-0.005966300771631219,RC-A,M3,2
3,0.7616438356164383,0.95,0.999909928647708,-9.00754090461339e-05,RC-A,M3,2
3,0.7616438356164383,0.99,0.9999916732659786,-8.326768802817328e-06,RC-A,M3,2
3,0.7616438356164383,1.0,0.9999996638771492,-3.3612290727326795e-07,RC-A,M3,2
4,1.010958904109589,0.0,0.0,-708.3964185322641,RC-A,M3,2
4,1.010958904109589,0.01,0.0,-708.3964185322641,RC-A,M3,2
4,1.010958904109589,0.05,0.0,-708.3964185322641,RC-A,M3,2
4,1.010958904109589,0.25,0.0,-708.3964185322641,RC-A,M3,2
4,1.010958904109589,0.5,0.3089523695307006,-1.1745681578793759,RC-A,M3,2
4,1.010958904109589,0.75,0.9450851274618801,-0.056480342969084045,RC-A,M3,2
4,1.010958904109589,0.95,0.998815035980665,-0.0011856667694967573,RC-A,M3,2
4,1.010958904109589,0.99,0.9998920390364214,-0.00010796679181096588,RC-A,M3,2
4,1.010958904109589,1.0,0.9999801968943086,-1.980330177544016e-05,RC-A,M3,2
5,1.2602739726027397,0.0,0.0,-708.3964185322641,RC-A,M3,2
